Facility Id|Facility Name|City|State|Zip Code|Address|Latitude|Longitude|Total reported direct emissions|CO2 emissions (non-biogenic) |Methane (CH4) emissions |Nitrous Oxide (N2O) emissions |Stationary Combustion|Electricity Generation
1003394|HORRY COUNTY SOLID WASTE AUTHORITY INCORPORATED|CONWAY|SC|29526|1886 HIGHWAY 90|33.820322|-78.969288|78703.368||78639|64.368|91.868|
1003983|HOUSTON COUNTY PUBLIC WORKS DEPARTMENT|KATHLEEN|GA|31047|2080 GA HWY 247 SOUTH|32.3996|-83.5509|58103.25||58103.25|||
1004130|HOUSTON REFINING|HOUSTON|TX|77017|12000 LAWNDALE AVENUE|29.7125|-95.235833|1800390.396|1784871|10981.75|4537.646|897908.346|
1007515|HP HOOD LLC|WINCHESTER|VA|22602|160 HOOD WAY|39.1275|-78.189444|25365.504|25339.2|12|14.304|25365.504|
1004282|HQ 101ST AIRBOURNE DIV|FORT CAMPBELL|KY|42223|BLDG 871, Bastogne Avenue|36.644556|-87.437861|61635.76|61570.5|29.5|35.76|61635.76|
1005881|HUGOTON 1 CMP STN|GARDEN CITY|KS|67846||37.678217|-101.032367|26840.65|26813|12.75|14.9|26840.65|
1005879|HUNT REFINING COMPANY|TUSCALOOSA|AL|35401|1855 FAIRLAWN RD.|33.2003|-87.607|410939.658|408822.9|1812.5|304.258|323503.844|
1002798|HUNT SOUTHLAND REFINING COMPANY|Heidelberg|MS|39439|177 Haney Road|31.8167|-89.0089|31531.154|31257.9|251.5|21.754|29354.804|
1005463|HUNTERDON COGENERATION LIMITED PARTNERSHIP|CLINTON|NJ|08809||40.627824|-74.935934|25308.404|25282.1|12|14.304|25308.404|
1007593|HUNTINGTON ALLOYS CORPORATION|HUNTINGTON|WV|25705|3200 RIVERSIDE DRIVE|38.414353|-82.384179|87531.42|87441|41.25|49.17|87531.42|
1001958|HUNTINGTON INGALLS INCORPORATED|NEWPORT NEWS|VA|23607|4101 WASHINGTON AVE|36.990641|-76.432803|78581.89|78363.9|67.5|150.49|78548.99|
1002993|HUNTSMAN PETROCHEMICAL LLC|CONROE|TX|77301|5451 JEFFERSON CHEMICAL ROAD|30.316129|-95.387683|58337.28|58277|27.5|32.78|58337.28|
1007909|HUNTSMAN PETROCHEMICAL LLC PORT NECHES PERFORMANCE PRODUCTS|PORT NECHES|TX|77651|6001 Highway 366|29.990148|-93.946735|1366425.106|1354926.1|6791.5|4707.506|1120736.798|
1003244|HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT|HUNTSVILLE|AL|35805|5251 TRIANA BLVD SW|34.66979|-86.61282|94325.576|89887|1753|2685.576|94325.576|
1003540|HURON LANDFILL CORPORATION|BAD AXE|MI|48413|4151 S MCMILLAN RD|43.71744|-83.05832|51286||51286|||
1002165|HURON REAL ESTATE ASSOCIATES|ENDICOTT|NY|13760|1701 NORTH ST|42.10498|-76.04715|46234.572|46186.3|21.75|26.522|46234.572|
1005369|HUSKER AG L L C|PLAINVIEW|NE|68769|54048 HIGHWAY 20|42.3512|-97.70688|90266.6|90171.2|43.25|52.15|90266.6|
1005258|HYLAND LANDFILL|ANGELICA|NY|14709|6653 HERDMAN RD|42.28678|-78.00792|105818.898|19.8|105731.75|67.348|115.898|
1007393|HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC|MONTGOMERY|AL|36105|700 HYUNDAI BOULEVARD|32.27766|-86.32957|31519.476|31486|15|18.476|31519.476|
1011008|Habersham County - S.R.-13 Municipal Solid Waste Landfill|Mt. Airy|GA|30563|4900 Dicks Hill Parkway|34.55482|-83.46006|34376.5||34376.5|||
1006516|Haefling|Lexington|KY|40507|1555 Baumann Road|38.124888|-84.501244|30.8|30.8|||30.8|
1000973|Hagood|CHARLESTON HEIGHTS|SC|29405|2200 HAGOOD ROAD|32.8265|-79.9634|31047.296|30998.4|18.5|30.396|7041.29|24006.006
1004156|Hall County Allen Creek Landfill|Gainesville|GA|30507|2665 Allen Creek Road|34.260313|-83.788611|29413.25||29413.25|||
1003972|Hall County Candler Road MSWLF|Gainesville|GA|30507|1700 Oakbrook Drive|34.24862|-83.79906|53636.25||53636.25|||
1007076|Hamiliton Sunstrand|Rockford|IL|61125|2421 11th street|42.23993|-89.07227|1147.696|1146.6|0.5|0.596|1147.696|
1001430|Hamilton Moses|FORREST CITY|AR|72335|HWY 70|34.9806|-90.8722|0|0||||0
1000856|Hamilton Municipal Power Plant|HAMILTON|OH|45011|960 N 3RD ST|39.4099|-84.5544|216053.598|214914.8|58.25|1080.548|83370.598|132683
1007077|Hamilton Sundstrand - plant 6|Rockford|IL|61125|4747 Harrison ave|42.23827|-89.02598|3961.336|3957.5|1.75|2.086|3961.336|
1005117|Hamm Sanitary Landfill|LAWRENCE|KS|66044|16984 3rd Street|38.97313|-95.235888|264685.254|5740.7|258930.25|14.304|5761.004|
1001506|Hammond|ROME|GA|30129|5963 ALABAMA HWY SW|34.2533|-85.3456|3018848.152|2994711.7|8827|15309.452||3018848.152
1000333|Hancock Peakers|COMMERCE TOWNSHIP|MI|48390|1781 HAGGERTY HWY|42.5497|-83.4425|1542.144|1540.5|0.75|0.894|50.7|1491.444
1000942|Handley Generating Station|FORT WORTH|TX|76112|6604 EAST ROSEDALE ST|32.7278|-97.2186|239552.36|239309|110.75|132.61|0|239552.36
1001378|Handsome Lake Energy|KENNERDELL|PA|16374|173 Cornplanter Lane|41.2908|-79.8061|17942.732|17924.1|8.5|10.132||17942.732
1000130|Hanford Energy Park Peaker|HANFORD|CA|93230|10550 IDAHO AVE|36.2689|-119.6469|11199.508|11188|5.25|6.258||11199.508
1003664|Hanford L.P.|Hanford|CA|93230|10596 Idaho Ave. |36.26938|-119.64875|222947.8|221165.4|650|1132.4|222947.8|
1004702|Hankinson Renewable Energy, LLC|Hankinson|ND|58041|9230 County Road 1|46.073186|-96.886775|161602.89|161436|76|90.89|161602.89|
1007428|Harbor Beach|HARBOR BEACH|MI|48441|755 HURON AVE|43.8519|-82.6436|206486.254|204867.5|591.25|1027.504|1198.832|205287.422
1001455|Harbor Generating Station|WILMINGTON|CA|90744|161 N ISLAND AVE|33.7691|-118.2662|119562.874|119434.7|57.25|70.924||119562.874
1001254|Hardee Power Station|BOWLING GREEN|FL|33834|6695 COUNTY ROAD 663 N|27.6364|-81.9636|265681.32|265383.7|129.25|168.37|260552.922|5128.398
1007240|Hardin County Landfill|Elizabethtown|KY|42701|1620 Audubon Trace|37.72708|-85.724579|110346.75||110346.75|||
1000530|Hardin County Peaking Facility|KOUNTZE|TX|77625|7 MI SOUTHEAST OF KOUNTZE|30.3039|-94.2527|37744.56|37706.2|17.5|20.86|163.3|37581.26
1000157|Hardin Generating Station|HARDIN|MT|59034|RT 1 BX 1144A SUGAR FACTORY RD|45.7578|-107.6|915565.808|908390.3|2624.75|4550.758|571.848|914993.96
1001533|Harding Street Station (EW Stout)|INDIANAPOLIS|IN|46217|3700 SOUTH HARDING ST|39.7119|-86.1975|3211440.098|3186169.1|9245.75|16025.248|3085.378|3208354.72
1005922|Harford Waste-To-Energy Facility|JOPPA|MD|21085|1 MAGNOLIA ROAD|39.40448|-76.32004|69341.206|57185.3|132.5|12023.406|69341.206|
1007327|Hargis-Hebert Electric Generating Statio|LAFAYETTE|LA|70508|300 BEAU PRE ROAD|30.1694|-91.9923|100773.876|100671.4|46.75|55.726|102.7|100671.176
1000116|Harlem River Yard|BRONX|NY|10454|680 780E 132ND ST|40.7989|-73.9147|24368.76|24344.1|11.25|13.41|49.9|24318.86
1001507|Harllee Branch|MILLEDGEVILLE|GA|31061|1100 MILLEDGEVILLE ROAD|33.1942|-83.2994|5578425.816|5533783|16327.75|28315.066||5578425.816
1008009|Harmony Compressor Station|Searcy|AR|72143|170 North Smyrna Rd.|35.255486|-91.844772|69509.988|69438.2|32.75|39.038|69509.988|
1001042|Harrington Station|AMARILLO|TX|79108|8400 N LAKESIDE DR|35.2972|-101.7475|6336391.018|6302737.4|1703.25|31950.368||6336391.018
1000145|Harrison County Power Project|MARSHALL|TX|75670|12039 SH 43 SOUTH|32.3958|-94.4361|446197.996|445744.8|206.75|246.446||446197.996
1002450|Harrison Landfill|Tucson|AZ|85730|9245 East Irvington Road|32.1629|-110.79537|5305||5305|||
1007793|Harrison Power Station|HAYWOOD|WV|26366|ROUTE 20|39.3844|-80.3325|11059974.05|11000668.1|2954.75|56351.204|54.8|11059919.25
1000204|Harrison Station - Dominion Transmission, Inc|Harrison Valley|PA|16927|1001 Pleasant Valley Road|41.98016|-77.68692|30333.036|30301.8|14.25|16.986|30333.036|
1006804|Harry Allen|LAS VEGAS|NV|89124|14601 NORTH LAS VEGAS BLVD|36.425|-114.9|7441.08|7434.6|3.5|2.98||7441.08
1000487|Harry D. Mattison Power Plant|TONTITOWN|AR|72762|3046 West Liberty Avenue|36.1855|-94.2841|79554.704|79473.6|37|44.104||79554.704
1001346|Harsco Metals|E. CHICAGO|IN|46312|3236 WATING ST.|41.654051|-87.446885|410.648|410.1|0.25|0.298|410.648|
1010343|Hartford Hospital Cogeneration Facility|Hartford|CT|06106|19 Jefferson St|41.7554|-72.67721|41502.984|41498.6|2|2.384|41502.984|
1002796|Hartford Landfill|Hartford|CT|06103|180 Liebert Road|41.792361|-72.651569|128547.198|100.4|128446.5|0.298|100.698|
1010109|Hartford Steam - Columbus Plant|Hartford|CT|06103|60 Columbus Blvd|41.76182|-72.67019|41833.076|41827|2.5|3.576|41833.076|
1000085|Hartwell Energy Facility|HARTWELL|GA|30643|415 SMITH MCGEE HWY|34.3387|-82.8207|76470.104|76391|35|44.104||76470.104
1001431|Harvey Couch|STAMPS|AR|71860|HWY 82 EAST|33.3592|-93.4649|54506.948|54451.6|25.25|30.098||54506.948
1000902|Hatfield's Ferry Power Station|MASONTOWN|PA|15461|2907 EAST ROY FURMAN HIGHWAY|39.8562|-79.9274|9353146.586|9303167.2|2491|47488.386|859.388|9352287.198
1007657|Hatters Pond Gas Plant|Creola|AL|36525|1340 Radcliff Road|30.891582|-88.0668|53656.048|53600.7|25.25|30.098|53656.048|
1001524|Havana|HAVANA|IL|62644|15260 N STATE ROUTE 78|40.2797|-90.0775|3379530.322|3353071|9677.75|16781.572|981.696|3378548.626
1005921|Hawk Road Energy Facility|FRANKLIN|GA|30217|624 HAWK RD|33.3577|-84.9912|191745.79|191552|88|105.79||191745.79
1000322|Hawkeye Energy Greenport, LLC|GREENPORT|NY|11944|1885 MOORE'S LANE|41.1056|-72.3767|27731.2|27635.9|28.25|67.05||27731.2
1002676|Hawkins Gas Plant|HAWKINS|TX|75765||32.6105|-95.1957|106196.3|106086.7|50|59.6|106196.3|
1000705|Hawthorn|KANSAS CITY|MO|64120|8700 E. Front Street|39.1306|-94.4778|4002274.694|3981752.1|1069.75|19452.844|1709.744|4000564.95
1001082|Hay Road|WILMINGTON|DE|19809|198 HAY ROAD|39.7436|-75.5072|1106341.586|1105186.5|519.75|635.336||1106341.586
1001466|Hayden|HAYDEN|CO|81639|12795 E YUTE|40.4856|-107.185|3756641.464|3736507.7|1004.25|19129.514|0.9|3756640.564
1003014|Hayes Gulch Compressor Station|PARACHUTE|CO|81635||39.466732|-108.051398|25185.656|25159.9|11.75|14.006|25185.656|
1006097|Haynes Generating Station|LONG BEACH|CA|90803|6801 E 2ND ST|33.7639|-118.0942|1674169.388|1671407.3|1091.5|1670.588|1360.244|1672809.144
1001335|Hays Energy Facility|SAN MARCOS|TX|78666|1601 FRANCIS HARRIS LN|29.7806|-97.9894|1154701.672|1153529.5|534.75|637.422|1244.496|1153457.176
1007864|Hazleton Generation|Hazle Township|PA|18202|120 Maplewood Drive|40.9282|-76.0416|5082.284|5077.9|2|2.384|2877.44|2204.844
1001767|Headlee Plant|Odessa|TX|79762|501 S. Loop 338|31.9626279|-102.3807553|84284.032|84196.9|39.75|47.382|84284.032|
1002936|Heath Compressor Station|RIFLE|CO|81650||39.497639|-107.884743|35424.616|35387.9|16.75|19.966|35424.616|
1005913|Hell Gate|BRONX|NY|10454|910 E 134TH ST LOCUST AVE|40.7988|-73.9093|24063.26|24038.6|11.25|13.41|96.9|23966.36
1005429|Henderson Compressor Station|Montague|TX|76251|8911 FM 455|33.585073|-97.656544|37.264||17|20.264|37.264|
1001525|Hennepin Power Station|HENNEPIN|IL|61327|13498 EAST 800TH ST|41.3017|-89.3136|2397638.732|2378862.7|6868.25|11907.782|1.8|2397636.932
1000283|Henrietta Peaker Plant|LEMOORE|CA|93245|16027 25TH AVE|36.2397|-119.9044|9496.864|9487|4.5|5.364||9496.864
1001145|Henry County Generating Station|NEW CASTLE|IN|47362|6045 WEST SR 38|39.9528|-85.5039|34602.072|34567|16|19.072||34602.072
1000788|Hermiston Power, LLC|HERMISTON|OR|97838|78910 SIMPLOT ROAD|45.7931|-119.3117|1252568.908|1251297|580.25|691.658||1252568.908
1000688|Hibbard Energy Center|DULUTH|MN|55807|4913 MAIN ST|46.7356|-92.1531|556815.586|548903.8|2650|5261.786||556815.586
1005116|Hibbing Taconite Company|Hibbing|MN|55746|4950 County Highway 5 North|47.476831|-92.967271|200453.304|200427|12|14.304|24490.204|
1007073|Hickory Ridge Landfill, Inc.|BAYLIS|IL|62314|32246 375th Street|39.724998|-90.833099|66877||66877|||
1004384|Hidden Valley Landfill|Puyallup|WA|98375|17925 Meridian Street East|47.095|-122.2878|23197.5||23197.5|||
1000690|High Bridge|SAINT PAUL|MN|55102|155 Randolph Road|44.9331|-93.1075|362604.608|362236.9|167.75|199.958|667.748|361936.86
1000070|High Desert Power Project|VICTORVILLE|CA|92394|19000 PERIMETER RD/STE 102|34.5953|-117.3647|1287591.628|1286284.1|596.5|711.028|0.2|1287591.428
1006216|Highway 59 Landfill|Merced|CA|95348|7040 North Hwy 59|37.3939|-120.4981|22.5||22.5|||
1002805|Hilcorp Alaska, LLC Kenai Gas Field Pad 14-6|Kenai|AK|99611|35350 Kalifornsky Beach Road|60.475119|-151.27375|35174.014|35137|16.75|20.264|35174.014|
1001790|Hilight-Reno Junction Gas Plant|Gillette|WY|82716||43.84147635|-105.3623085|89463.912|89371.3|42.25|50.362|89463.912|
1000813|Hillabee Energy Center|ALEXANDER CITY|AL|35010|152 BRICK PLANT ROAD|33|-85.9031|930565.848|929620|431.5|514.348|4522.932|926042.916
1007157|Hillburn Gas Turbine|Hillburn|NY|10931|6 4th street|41.1269|-74.1653|191.396|190.6|0.2|0.596||191.396
1003614|Hillside Landfill|Sherman|TX|75091||33.580772|-96.534544|30425.275||30425.275|||
1007545|Hilltop Compressor Station|Clinton|AR|72031|2217 Oakland Road|35.63154|-92.39277|34065.772|34030.7|16|19.072|34065.772|
1001367|Hinds Energy Facility|JACKSON|MS|39213|3889 BEASLEY ROAD|32.3781|-90.2169|480645.168|480156.9|222.75|265.518|428.448|480216.72
1001112|Hines Energy Complex|BARTOW|FL|33830|7700 COUNTY ROAD 555|27.7886|-81.8694|4912028.834|4907038.9|2275.75|2714.184|0|4912028.834
1009520|Hobbs Fractionation Facility|Seminole|TX|79360||32.778936|-102.950165|41509.144|41466.4|19.5|23.244|41509.144|
1007328|Hobbs Generating Station|HOBBS|NM|88242|98 N. TWOMBLY LANE|32.7282|-103.3095|1222977.068|1221735.3|566.5|675.268|2670.24|1220306.828
1000398|Hog Bayou Energy Center|MOBILE|AL|36610|1003 PAPER MILL RD|30.7478|-88.0575|231704.492|231469.4|107.25|127.842|0|231704.492
1006385|Holbrook|Wind Ridge|PA|15380|258 Bristoria Road|39.891497|-80.449219|102277.22|102173.1|47.5|56.62|102277.22|
1004810|Holcim (US) Inc|Theodore|AL|36582|3051 Hamilton Boulevard|30.5349|-88.1121|731696.622|729009|999.75|1687.872|285194.622|
1003008|Holcim (US) Inc. - Portland Plant|Florence|CO|81226|3500 Highway 120|38.386936|-105.039244|694337.248|691569.3|1039.25|1728.698|267838.248|
1004078|Holcim (US), Inc.|Hagerstown|MD|21742|1260 Security Rd|39.6524|-77.6805|361032.458|359485.7|572|974.758|172131.458|
1000307|Holcim US Inc|CATSKILL|NY|12414|6446 ROUTE 9 WEST|42.1631|-73.9003|318379.618|317139.1|453.5|787.018|158271.618|
1001420|Holcomb|HOLCOMB|KS|67851|2440 HOLCOMB LANE|37.9306|-100.9725|2660621.078|2639765.3|7628.75|13227.028|365.598|2660255.48
1007746|Holden Power Plant|HOLDEN|MO|64040|100 SW ROUTE 131|38.7538|-93.9983|33535.876|33501.9|15.5|18.476|45.9|33489.976
1000792|Holland Energy Facility|BEECHER CITY|IL|62414|2061 East 000 North Road|39.2242|-88.7594|297281.624|296986.8|134.5|160.324|3633.436|293648.188
1007089|Hollingsworth & Vose Fiber Company|Corvallis|OR|97333|1551 SE Crystal Lake Dr.|44.55137|-123.25701|38458.408|38419.5|17.75|21.158|37424.908|
1007922|HollyFrontier Cheyenne Refining LLC|Cheyenne|WY|82007|300 Morrie Ave.|41.128381|-104.787925|537011.806|535410|1222.75|379.056|417062.878|
1003552|Holstein, MMS Platform ID 02481, Complex ID 1035-1|Offshore|LA|00000||29.78026|-95.62931|82303.618|82195|44.25|64.368|82303.618|
1001183|Holtsville Facility|HOLTSVILLE|NY|11742|MORRIS AVE|40.8153|-73.0664|79764.3|79490.6|80|193.7|53.3|79711
1006728|Homer City|HOMER CITY|PA|15748|1750 POWER PLANT ROAD|40.511|-79.1968|10172492.07|10117947.3|2718.7|51826.074|1441.651|10171050.42
1001841|Honda of America Mfg., Inc.|Marysville|OH|43040|24000 Honda Parkway|40.278217|-83.507965|100704|100596.4|48|59.6|100704|
1002846|Hood Container of Louisiana, LLC|Saint Francisville|LA|70775|2105 LA Hwy 964|30.709033|-91.320677|49115.032|44639|1471|3005.032|27355.948|
1000119|Hoosier Energy Lawrence Co Station|MITCHELL|IN|47446|1000 S OLD PALESTINE ROAD|38.8003|-86.4511|27265.248|27237.3|12.75|15.198||27265.248
1000694|Hoot Lake|FERGUS FALLS|MN|56537|1012 WATER PLANT ROAD|46.29|-96.0428|995294.204|987495.5|2852.5|4946.204|1.5|995292.704
1003267|Hoover Diana Platform (AC25-HA)|Offshore|TX|00000||26.9389|-94.6887|82623.888|82538.4|39|46.488|82623.888|
1000318|Hopewell Cogeneration Facility|HOPEWELL|VA|23860|1114 HERCULES ROAD|37.2914|-77.2821|629215.91|628468.6|309.25|438.06|60473.06|568742.85
1001228|Hopewell Power Station|HOPEWELL|VA|23860|107 Rev. CW Harris St|37.2969|-77.2833|200625.806|199123.6|549.5|952.706|5.4|200620.406
1005053|Hormel Foods|Fremont|NE|68026|900 South Platte Avenue|41.423056|-96.485278|27655.64|27607.7|39|8.94|27655.64|
1003545|Horn Mountain MMS Platform ID 02481, Complex ID 876-1|Offshore|LA|00000||29.78026|-95.62931|74950.266|74863|37.5|49.766|74950.266|
1007090|Horn Rapids Landfill|Richland|WA|99352|3102 Twin Bridges Road|46.3449|-119.345854|37990.25||37990.25|||
1005814|Horsehead Corp. - Barnwell|Barnwell|SC|29812|941 Technology Drive|33.248394|-81.484959|44356.04|44353.3|1.25|1.49|2774.04|
1004427|Horsehead Corp. - Chicago|CHICAGO|IL|60617|2701 E. 114TH ST.|41.687645|-87.554445|120040.934|120036.8|1.75|2.384|4085.934|
1004723|Horsehead Corp. - Palmerton|PALMERTON|PA|18071|900 DELAWARE AVENUE|40.80833|-75.58333|216121.12|216099.2|10|11.92|21115.12|
1004997|Horsehead Corp. - Rockwood|ROCKWOOD|TN|37854|199 Truck Route|35.86959|-84.69576|107867.186|107863.6|1.5|2.086|3290.186|
1004424|Horsehead Corp. Monaca Smelter|Monaca|PA|15061|300 Frankfort Road|40.67058|-80.3365|225201.4|225174|12.5|14.9|26707.4|
1000859|Horseshoe Lake|HARRAH|OK|73045|19801 NE 36TH ST|35.5089|-97.1789|1217253.976|1213356.6|1778|2119.376|45.3|1217208.676
1000815|Hot Spring Energy Facility|MALVERN|AR|72104|696 BLACK BRANCH RD|34.2963|-92.8683|318716.52|318393.2|147.5|175.82|110.2|318606.32
1000529|Houma|HOUMA|LA|70360|1551 BARROW ST|29.5808|-90.7222|124248.072|124118.1|58.75|71.222|114402.46|9845.612
1000751|Howard M Down|VINELAND|NJ|08360|211 N WEST AVE|39.4889|-75.0347|5773.26|5754.6|5.25|13.41|215.5|5557.76
1000762|Hudson Avenue|NEW YORK|NY|11201|1 11 HUDSON AVE|40.7052|-73.9807|76753.278|76494.7|76.5|182.078|76753.278|
1002062|Hudson Compressor Station|Brighton|CO|80601||40.2235|-104.7196|43080.388|43036|20.25|24.138|43080.388|
1000746|Hudson Generating Station|JERSEY CITY|NJ|07306|DUFFIELD AND VAN KEUREN AVE|40.7478|-74.0719|2187452.184|2170904.4|6063.25|10484.534|5084.132|2182368.052
1004689|Huff|Wheeler|TX|79096||35.5305611|-100.1140778|34759.122|34723.8|16.25|19.072|34759.122|
1001064|Hugo|FORT TOWSON|OK|74735|3 MILES WEST ON HWY 70|34.0158|-95.3206|2716442.66|2694678.3|7961|13803.36|123.098|2716319.562
1001814|Hugoton Compressor Station|HUGOTON|KS|67951||37.16652|-101.32745|31658.88|31626|15|17.88|31658.88|
1001815|Hugoton Gathering Plant #3|HUGOTON|KS|67951||37.20075|-101.521|32079.88|32047|15|17.88|32079.88|
1000901|Hunlock Creek Energy Center|HUNLOCK CREEK|PA|18621|390 ROUTE 11|41.2033|-76.0683|176401.998|175133.1|464|804.898||176401.998
1000484|Hunlock Unit 4|HUNLOCK CREEK|PA|18621|390 STATE RTE 11|41.2033|-76.0683|5076.932|5072|2.25|2.682||5076.932
1001036|Hunter|CASTLE DALE|UT|84513|UT HWY 10 S OF CASTLE DALE|39.1747|-111.0289|8983009.064|8911114.2|26295.5|45599.364||8983009.064
1000475|Hunterstown Combined Cycle|GETTYSBURG|PA|17325|1890 GRANITE STATION ROAD|39.8725|-77.1672|912395.968|911469.3|422.75|503.918|9113.616|903282.352
1001193|Huntington|HUNTINGTON|UT|84528|HWY 31 10 MI W HUNTINGTON|39.3792|-111.0781|5717681.08|5671900.2|16745.25|29035.63||5717681.08
1000778|Huntley Power|TONAWANDA|NY|14150|3500 RIVER ROAD|42.97|-78.93|2072503.915|2061641.9|542.275|10319.74|2662.74|2069841.175
1007306|Huron|HURON|SD|57350|HWY 14|44.3696|-98.17|2084.592|2082.4|1|1.192|380.348|1704.244
1005896|Hutchins Landfill|Hutchins|TX|75141|1450 E Cleveland|32.65998|-96.693681|4812.5||4812.5|||
1001053|Hutchinson - Plant 2|HUTCHINSON|MN|55350|1100 INDUSTRIAL BLVD|44.8889|-94.35|5131.932|5127|2.25|2.682|231.1|4900.832
1010901|Hutchinson Technology Inc.|Eau Claire|WI|54703|2435 Alpine Road|44.84049|-91.54311|6102.478|6096.2|3|3.278|6102.478|
1010902|Hutchinson Technology Inc.|Hutchinson|MN|55350|40 West Highland Park Drive NE|44.898813|-94.354689|6309.076|6302.5|3|3.576|6309.076|
1001516|Hutsonville|HUTSONVILLE|IL|62433|15142 E 1900TH AVE|39.1333|-87.6597|647088.158|642015.2|1855.75|3217.208||647088.158
1006057|I-66 LF|FAIRFAX|VA|22030|4618 WEST OX RD|38.853748|-77.372519|29198.25||29198.25|||
1002110|I-95 LANDFILL|LORTON|VA|22079|9850 FURNACE RD|38.690583|-77.237391|51719||51719|||
1002822|IAC ALBEMARLE, LLC.|ALBEMARLE|NC|28001|313 BETHANY ROAD|35.3982|-80.20477|39765.812|39474.6|106.75|184.462|39765.812|
1003370|ICL PERFORMANCE PRODUCTS LP|LAWRENCE|KS|66044|440 NORTH 9TH STREET|38.97993|-95.21443|44268.768|44232.6|16.5|19.668|34896.768|
1001678|ICM Biofuels LLC|SAINT JOSEPH|MO|64503|2811 SOUTH 11TH STREET|39.74025|-94.846817|71629.58|71555.6|33.75|40.23|71629.58|
1004891|IES DOWNSTREAM, LLC - KAPOLEI REFINERY|KAPOLEI|HI|96707|91-480 MALAKOLE STREET|21.309854|-158.111997|529748.016|527595.7|918|1234.316|337543.72|
1003339|IESI Buffalo Creek Landfill|Iowa Park|TX|76367|1201 W Smith Ave|33.953033|-98.684875|91539.65|7.9|91531.75||7.9|
1002222|IESI Cherokee Village Landfill|Cherokee Village|AR|72529|100 Landfill Road|36.281344|-91.632378|70330.35|21.1|70309.25||21.1|
1003337|IESI East Texas Regional Landfill|Henderson|TX|75653|5155 FM 2867|32.118437|-94.707114|47300.25|6|47294.25||6|
1003937|IESI PA BETHLEHEM LDFL|BETHLEHEM|PA|18015|2335 APPLEBUTTER ROAD|40.624821|-75.304345|32770.75|147|32623.75||147|
1003773|IESI PA BLUE RIDGE L/R & A BENDER LDFL|SCOTLAND|PA|17254|1660 ORCHARD RD|39.9661|-77.5581|101619|3|101616||3|
1002141|IESI TIMBER RIDGE LANDFILL|RICHWOODS|MO|63071|12581 STATE HWY H|38.168438|-90.770029|73762.8|39.8|73723||39.8|
1006064|IESI TIMBERLANE LANDFILL|OAKDALE|LA|71463|376 PAWNEE ROAD|30.86936|-92.610974|63852|0|63852||0|
1006465|IESI TURKEY CREEK LANDFILL|ALVARADO|TX|76009|9100 S INTERSTATE 35 W|32.3575|-97.203888|98850||98850|||
1006538|IESI Weatherford Landfill|Weatherford|TX|76086|3131 Old Brock Road|32.7148|-97.8601|127275.3|0.3|127275||0.3|
1007956|IFF CHEMICAL HOLDINGS INC|JACKSONVILLE|FL|32254|2051 LANE AVENUE NORTH|30.34774|-81.7494|29611.84|29568|20|23.84|29611.84|
1002532|IGNACIO GAS PLANT|DURANGO|CO|81301|3746 CR 307|37.144682|-107.784839|259223.324|258955.9|122|145.424|259223.324|
1006738|ILLINOIS CEMENT CO|LASALLE|IL|61301|1601 ROCKWELL ROAD|41.329483|-89.081612|527310.552|525854.3|532.75|923.502|198042.552|
1004861|ILLINOIS CORN PROCESSING LLC|PEKIN|IL|61554|1307 S FRONT ST|40.556501|-89.666235|142843.372|142698.7|66|78.672|142843.372|
1002088|ILLINOIS LANDFILL INC|HOOPESTON|IL|60942|16310 EAST COUNTY ROAD 4000 NORTH|40.442376|-87.647368|61653.61753|28.2|61625.41753||28.2|
1001290|ILLINOIS STATE UNIVERSITY|NORMAL|IL|61790|100 S. UNIVERSITY ST.|40.51044|-88.99287|31440.132|31407.8|14.75|17.582|31440.132|
1002324|IMCO RECYCLING OF OHIO LLC|UHRICHSVILLE|OH|44683|7335 NEWPORT RD. S.E.|40.36884|-81.34657|64529.208|64462.9|30.25|36.058|64529.208|
1004597|IMERYS CARBONATES LLC|SYLACAUGA|AL|35150|GANTT\S QUARRY- 1301 Gene Stewart Blvd|33.16445|-86.29805|32500.328|32466.9|15.25|18.178|32500.328|
1004747|IMERYS Deepstep Road Plant|SANDERSVILLE|GA|31082|4062 DEEPSTEP ROAD|33.006889|-82.846833|38402.94|38360.1|19|23.84|38402.94|
1004870|IMERYS SANDERSVILLE CALCINE PLANT|SANDERSVILLE|GA|31082|618 KAOLIN ROAD|32.96484|-82.82182|45860.776|45813.6|21.25|25.926|45860.776|
1003103|IMPERIAL Landfill|IMPERIAL|PA|15126|11 BOGGS ROAD|40.43493|-80.29011|29558.9|41.4|29517.5||41.4|
1003581|IN KOTE IN TEK|NEW CARLISLE|IN|46552|30755 EDISON RD|41.6974|-86.4674|105823.35|105714|49.75|59.6|105823.35|
1004033|INCOBRASA INDUSTRIES LTD|GILMAN|IL|60938|540 EAST US HIGHWAY 24|40.762435|-88.014341|27285.948|27258|12.75|15.198|27285.948|
1007126|INDECK ENERGY - ALEXANDRIA LLC|ALEXANDRIA|NH|03222|151 SMITH RIVER ROAD|43.561322|-71.781728|6007.9||2342.5|3665.4|6007.9|
